0	0
0	0.1
0	0.2
0	0.3
0	0.4
0	0.5
0	0.6
0	0.7
0	0.8
0	0.9
0	1
0	1.1
0	1.2
0	1.3
0	1.4
0	1.5
0.00488759	1.6
0.0439883	1.7
0.107527	1.8
0.180841	1.9
0.26393	2
0.351906	2.1
0.439883	2.2
0.527859	2.3
0.625611	2.4
0.713587	2.5
0.806452	2.6
0.904203	2.7
0.99218	2.8
1.08993	2.9
1.1828	3
1.28055	3.1
1.37341	3.2
1.47605	3.3
1.56891	3.4
1.66667	3.5
1.75953	3.6
1.85728	3.7
1.95503	3.8
2.0479	3.9
2.14565	4
2.2434	4.1
2.34115	4.2
2.43402	4.3
2.53666	4.4
2.62952	4.5
2.73216	4.6
2.82502	4.7
2.92278	4.8
3.02053	4.9
3.11828	5
