0	0
0.00103991	0.1
0.00259978	0.2
0.00447162	0.3
0.00623947	0.4
0.00811131	0.5
0.00987916	0.6
0.011855	0.7
0.0134149	0.8
0.0151827	0.9
0.0168466	1
0.0181985	1.1
0.0191344	1.2
0.0199663	1.3
0.0206942	1.4
0.0212142	1.5
0.0215262	1.6
0.0217342	1.7
0.0217342	1.8
0.0219421	1.9
0.0219421	2
0.0220461	2.1
0.0220461	2.2
0.0221501	2.3
0.0222541	2.4
0.0222541	2.5
0.0223581	2.6
0.0223581	2.7
0.0224621	2.8
0.0224621	2.9
0.0225661	3
0.0226701	3.1
0.0227741	3.2
0.0228781	3.3
0.0227741	3.4
0.0229821	3.5
0.023086	3.6
0.023086	3.7
0.02319	3.8
0.02319	3.9
0.023294	4
0.023398	4.1
0.023502	4.2
0.023606	4.3
0.02371	4.4
0.02371	4.5
0.02371	4.6
0.023814	4.7
0.023918	4.8
0.023918	4.9
0.024022	5
