0	0
0.00124789	0.1
0.00291175	0.2
0.00478359	0.3
0.00655144	0.4
0.00863127	0.5
0.0103991	0.6
0.012375	0.7
0.0143508	0.8
0.0163266	0.9
0.0181985	1
0.0200703	1.1
0.0219421	1.2
0.023814	1.3
0.0255818	1.4
0.0272457	1.5
0.0289095	1.6
0.0301574	1.7
0.0315093	1.8
0.0325492	1.9
0.0327572	2
0.0327572	2.1
0.0326532	2.2
0.0326532	2.3
0.0326532	2.4
0.0325492	2.5
0.0325492	2.6
0.0325492	2.7
0.0325492	2.8
0.0325492	2.9
0.0324452	3
0.0324452	3.1
0.0324452	3.2
0.0325492	3.3
0.0325492	3.4
0.0324452	3.5
0.0324452	3.6
0.0323413	3.7
0.0324452	3.8
0.0323413	3.9
0.0323413	4
0.0323413	4.1
0.0322373	4.2
0.0322373	4.3
0.0323413	4.4
0.0323413	4.5
0.0323413	4.6
0.0323413	4.7
0.0323413	4.8
0.0322373	4.9
0.0322373	5
