0	0
0.0001	0
0.0002	0
0.0003	0
0.0004	0
0.0005	0
0.000590225	0.00977517
0.000636461	0.0635386
0.000668035	0.131965
0.000680059	0.219941
0.00069697	0.30303
0.000704106	0.395894
0.000716129	0.483871
0.000723265	0.576735
0.000725513	0.674487
0.000732649	0.767351
0.00073001	0.86999
0.000737146	0.962854
0.000739394	1.06061
0.000741642	1.15836
0.000743891	1.25611
0.000746139	1.35386
0.000748387	1.45161
0.000750635	1.54936
0.000752884	1.64712
0.000755132	1.74487
0.00075738	1.84262
0.000759629	1.94037
0.000761877	2.03812
0.000759238	2.14076
0.000761486	2.23851
0.000763734	2.33627
0.000765982	2.43402
0.000763343	2.53666
0.000770479	2.62952
0.000762952	2.73705
0.000770088	2.82991
0.000767449	2.93255
0.000764809	3.03519
0.000771945	3.12805
0.000769306	3.23069
0.000771554	3.32845
0.000768915	3.43109
0.000771163	3.52884
0.000768524	3.63148
0.000770772	3.72923
0.000768133	3.83187
0.000770381	3.92962
0.00077263	4.02737
0.000774878	4.12512
0.000777126	4.22287
