0	0
0.0001	0
0.0002	0
0.0003	0
0.0004	0
0.000465787	0.0342131
0.000502248	0.0977517
0.000528935	0.171065
0.000545846	0.254154
0.000552981	0.347019
0.000565005	0.434995
0.000572141	0.527859
0.000579277	0.620723
0.0005913	0.7087
0.000593548	0.806452
0.000595797	0.904203
0.000598045	1.00196
0.000605181	1.09482
0.000607429	1.19257
0.000609677	1.29032
0.000611926	1.38807
0.000614174	1.48583
0.000616422	1.58358
0.000623558	1.67644
0.000620919	1.77908
0.000623167	1.87683
0.000630303	1.9697
0.000627664	2.07234
0.0006348	2.1652
0.00063216	2.26784
0.000634409	2.36559
0.000636657	2.46334
0.000638905	2.56109
0.000636266	2.66373
0.000638514	2.76149
0.000640762	2.85924
0.000643011	2.95699
0.000640371	3.05963
0.00064262	3.15738
0.000644868	3.25513
0.000647116	3.35288
0.000649365	3.45064
0.000646725	3.55327
0.000648974	3.65103
0.000646334	3.75367
0.000648583	3.85142
0.000645943	3.95406
0.000653079	4.04692
0.00065044	4.14956
0.000652688	4.24731
0.000654936	4.34506
