0	0
0.0001	0
0.0002	0
0.0003	0
0.0004	0
0.0005	0
0.0006	0
0.0007	0
0.0008	0
0.0009	0
0.001	0
0.0011	0
0.0012	0
0.0013	0
0.0014	0
0.0015	0
0.0016	0
0.00169022	0.00977517
0.00173646	0.0635386
0.00176804	0.131965
0.00178495	0.215054
0.00180186	0.298143
0.00181388	0.386119
0.0018259	0.474096
0.00183304	0.56696
0.00184018	0.659824
0.00184731	0.752688
0.00185445	0.845552
0.00186158	0.938416
0.00186383	1.03617
0.00187097	1.12903
0.00186833	1.23167
0.00187546	1.32454
0.00187771	1.42229
0.00188485	1.51515
0.0018871	1.6129
0.00188935	1.71065
0.00189159	1.80841
0.00189384	1.90616
0.00190098	1.99902
0.00190323	2.09677
0.00190547	2.19453
0.00190283	2.29717
0.00190997	2.39003
0.00191222	2.48778
0.00191447	2.58553
0.00191672	2.68328
0.00191896	2.78104
0.00192121	2.87879
0.00192346	2.97654
0.00192571	3.07429
