0	0
0	0.083089
0	0.180841
0	0.28348
0.000103991	0.381232
0	0.483871
0	0.581623
0.000103991	0.684262
0	0.786901
0	0.889541
0	0.987292
0	1.08993
0	1.18768
0	1.28543
0	1.38807
0	1.48583
0	1.58847
0.000103991	1.68622
0.000103991	1.78886
0	1.8915
0.000103991	1.98925
0	2.09189
0	2.19453
0	2.29228
0	2.39492
0	2.49267
0	2.59042
0.000103991	2.69306
0	2.79081
0	2.89345
0.000103991	2.9912
0	3.09873
0	3.19648
0.000103991	3.29423
0.000103991	3.39198
0	3.49951
0	3.59726
0.000103991	3.6999
0.000103991	3.79765
0.000103991	3.89541
0.000103991	3.99804
0.000103991	4.0958
0	4.20332
0	4.30108
0.000103991	4.39883
0.000103991	4.49658
0.000103991	4.59922
0.000103991	4.69697
0.000103991	4.79961
0.000103991	4.89736
0.000103991	4.99511
