0	0
0.000831929	0.0439883
0.00155987	0.107527
0.00228781	0.175953
0.00291175	0.249267
0.00332772	0.332356
0.0035357	0.420332
0.00374368	0.513196
0.00374368	0.610948
0.00384767	0.7087
0.00384767	0.806452
0.00374368	0.913978
0.00384767	1.00684
0.00384767	1.10459
0.00384767	1.20723
0.00374368	1.30987
0.00384767	1.41251
0.00384767	1.51026
0.00384767	1.6129
0.00384767	1.71065
0.00384767	1.81329
0.00384767	1.91105
0.00384767	2.01369
0.00384767	2.11144
0.00384767	2.21408
0.00384767	2.31183
0.00384767	2.40958
0.00384767	2.51222
0.00384767	2.60997
0.00384767	2.71261
0.00395166	2.81036
0.00384767	2.91789
0.00384767	3.01564
0.00384767	3.11828
0.00384767	3.21603
0.00384767	3.31867
0.00384767	3.41642
0.00384767	3.51906
0.00395166	3.61681
0.00384767	3.71945
0.00395166	3.8172
0.00384767	3.91984
0.00384767	4.02248
0.00384767	4.12023
0.00384767	4.22287
0.00384767	4.32063
0.00384767	4.42326
0.00384767	4.52102
0.00384767	4.62366
0.00395166	4.71652
0.00384767	4.81916
