0	0
0.00145588	0.0146628
0.00301574	0.0391007
0.00478359	0.0635386
0.00634346	0.0879765
0.00800732	0.112414
0.00956719	0.136852
0.011231	0.16129
0.0127909	0.185728
0.0144548	0.210166
0.0160146	0.234604
0.0176785	0.259042
0.0192384	0.28348
0.0207982	0.307918
0.0224621	0.332356
0.024126	0.356794
0.0256858	0.386119
0.0272457	0.410557
0.0289095	0.434995
0.0304694	0.459433
0.0320293	0.488759
0.0328612	0.503421
0.0327572	0.503421
0.0328612	0.498534
0.0328612	0.498534
0.0327572	0.498534
0.0327572	0.498534
0.0327572	0.498534
0.0326532	0.498534
0.0326532	0.498534
0.0326532	0.498534
0.0326532	0.493646
0.0325492	0.498534
0.0325492	0.498534
0.0326532	0.493646
0.0324452	0.498534
0.0325492	0.498534
0.0324452	0.498534
0.0324452	0.498534
0.0325492	0.493646
0.0325492	0.493646
0.0325492	0.493646
0.0325492	0.493646
0.0325492	0.493646
0.0325492	0.493646
0.0324452	0.493646
0.0324452	0.493646
0.0324452	0.493646
0.0324452	0.493646
0.0324452	0.493646
0.0324452	0.493646
