0	0
0.1	0
0.2	0
0.3	0
0.395112	4.88759e-06
0.460899	3.91007e-05
0.502248	9.77517e-05
0.524047	0.000175953
0.540958	0.000259042
0.552981	0.000347019
0.565005	0.000434995
0.572141	0.000527859
0.584164	0.000615836
0.586413	0.000713587
0.593548	0.000806452
0.600684	0.000899316
0.602933	0.000997067
0.605181	0.00109482
0.607429	0.00119257
0.614565	0.00128543
0.611926	0.00138807
0.619062	0.00148094
0.62131	0.00157869
0.623558	0.00167644
0.625806	0.00177419
0.628055	0.00187195
0.630303	0.0019697
0.632551	0.00206745
0.6348	0.0021652
0.63216	0.00226784
0.639296	0.0023607
0.636657	0.00246334
0.643793	0.00255621
0.641153	0.00265885
0.643402	0.0027566
0.64565	0.00285435
0.647898	0.0029521
0.645259	0.00305474
0.647507	0.00315249
0.649756	0.00325024
0.652004	0.003348
0.654252	0.00344575
0.651613	0.00354839
0.653861	0.00364614
0.651222	0.00374878
0.65347	0.00384653
0.655718	0.00394428
0.657967	0.00404203
0.655327	0.00414467
0.657576	0.00424242
0.659824	0.00434018
