0	0
0.1	0
0.2	0
0.3	0
0.4	0
0.5	0
0.590225	9.77517e-06
0.636461	6.35386e-05
0.668035	0.000131965
0.680059	0.000219941
0.69697	0.00030303
0.704106	0.000395894
0.716129	0.000483871
0.723265	0.000576735
0.725513	0.000674487
0.732649	0.000767351
0.734897	0.000865103
0.737146	0.000962854
0.739394	0.00106061
0.741642	0.00115836
0.743891	0.00125611
0.746139	0.00135386
0.748387	0.00145161
0.750635	0.00154936
0.747996	0.001652
0.755132	0.00174487
0.75738	0.00184262
0.754741	0.00194526
0.761877	0.00203812
0.759238	0.00214076
0.761486	0.00223851
0.763734	0.00233627
0.765982	0.00243402
0.763343	0.00253666
0.765591	0.00263441
0.76784	0.00273216
0.770088	0.00282991
0.767449	0.00293255
0.769697	0.0030303
0.771945	0.00312805
0.769306	0.00323069
0.771554	0.00332845
0.768915	0.00343109
0.771163	0.00352884
0.768524	0.00363148
0.770772	0.00372923
0.768133	0.00383187
0.775269	0.00392473
0.767742	0.00403226
0.774878	0.00412512
0.777126	0.00422287
