0	0
0.0342131	0.1
0.083089	0.2
0.136852	0.3
0.180841	0.4
0.234604	0.5
0.28348	0.6
0.332356	0.7
0.381232	0.8
0.434995	0.9
0.483871	1
0.532747	1.1
0.581623	1.2
0.630499	1.3
0.679374	1.4
0.72825	1.5
0.782014	1.6
0.83089	1.7
0.879765	1.8
0.928641	1.9
0.982405	2
1.03128	2.1
1.08016	2.2
1.12903	2.3
1.17791	2.4
1.22678	2.5
1.27566	2.6
1.32942	2.7
1.37341	2.8
1.42717	2.9
1.47605	3
1.52493	3.1
1.5738	3.2
1.62757	3.3
1.67644	3.4
1.72532	3.5
1.77419	3.6
1.82796	3.7
1.87683	3.8
1.92571	3.9
1.97458	4
2.02346	4.1
2.07234	4.2
2.12121	4.3
2.17498	4.4
2.22385	4.5
2.27273	4.6
2.3216	4.7
2.37048	4.8
2.41935	4.9
2.46823	5
